"Número Licitação";"Número Processo";"Objeto";"Modalidade Compra";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Município";"Data PublicaçãoDOU";"Data Abertura";"Valor Licitação"
"000062013";"35351000803201219";"Objeto: Despesas com fornecimento de água e saneamento, para atender a Agência da Previdência Social em Rio Negro/PR, vinculada a Gerência Executiva do INSS em Joinville/SC";"Inexigibilidade de Licitação";"Encerrado";"55000";"MINISTERIO DO DESENVOLVIMENTO SOCIAL";"37202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"510193";"GERÊNCIA EXECUTIVA JOINVILLE";"JOINVILLE";"01/01/1900";"";"2160,00"
"620122013";"44106000006201135";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada para executar serviço de transporte envolvendo 01 (um) veículo quatro rodas, com 01 (um) motorista, incluindo todas as despesas, inclusive combustível, para atender a demanda da Unidade Regional Amazonas - URAM, pelo período de 24 (vinte e quatro) meses.";"Pregão";"Evento de Resultado de Julgame";"40000";"MINISTERIO DO TRABALHO";"57280";"EMPRESA DE PROC.DE DADOS DA PREVID.SOCIAL";"335002";"DATAPREV-ESCRITORIO ESTADUAL DO AMAZONAS";"MANAUS";"03/01/2013";"15/01/2013";"100890,00"
"000032013";"46175000151201217";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços de manutenção e reparos, abrangendo: Mecânica em Geral, Arrefecimento, Refrigeração, Revisão Elétrica e Eletrônica, Lanternagem e Pintura, Alinhamento e Balanceamento em Geral, Borracharia, Pneumático, Acessórios, Lubrificação, Troca de Óleo Lubrificante, Fluido para Freio Hidráulico, Aditivo para Radiador, Filtro de Ar, Filtro de Óleo; do veículo NISSAN GRAND LIVINA, com o fornecimento de peças e acessórios de reposição c";"Pregão";"Evento de Resultado de Julgame";"40000";"MINISTERIO DO TRABALHO";"38901";"FUNDO DE AMPARO AO TRABALHADOR";"380918";"COORD-GERAL DE RECURSOS LOGÍSTICOS - CGRL";"BRASILIA";"11/01/2013";"28/01/2013";"41413,02"
"000032013";"04/2013";"Objeto: Despesa com serviço de coleta de resíduos comuns e de saúde, durante o ano de 2013.";"Dispensa de Licitação";"Encerrado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"135015";"EMBRAPA/CNPGL";"JUIZ DE FORA";"01/01/1900";"";"3780,00"
"000012013";"21052000124201382";"Objeto: Valor estimado para pagamento de despesas com publicações no Diário Oficial da União, durante o exercicio de 2013, em beneficio da SFA-SP.";"Inexigibilidade de Licitação";"Publicado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO ";"130067";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/SP";"SAO PAULO";"16/01/2013";"";"55000,00"
"000012013";"64564007490201303";"Objeto: Aquisição de serviço de telefonia fixa local.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160409";"3 GRUPO DE ARTILHARIA DE CAMPANHA/AP";"SANTA MARIA";"01/01/1900";"";"2100,00"
"000022013";"21054000004201365";"Objeto: Pagamento de licenciamento(seguro obrigatório) veiculos desta SFA/SE.";"Inexigibilidade de Licitação";"Publicado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO ";"130028";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/SE";"ARACAJU";"22/02/2013";"";"2135,78"
"000012013";"64681000126201378";"Objeto: Pagamento de Seguro Obrigatório das Viaturas Administrativas";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160383";"12 REGIMENTO DE CAVALARIA MECANIZADO";"JAGUARAO";"01/01/1900";"";"1454,34"
"000402013";"013440000102013";"Objeto: Aquisição de serviço de telefonia fixa - o1/01/2013 a 31/12/2013 linha 3441 1055";"Dispensa de Licitação";"Encerrado";"24000";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN";"BELO HORIZONTE";"01/01/1900";"";"1200,00"
"000182012";"64204004383201223";"Objeto: Pregão Eletrônico -  Contratação de empresa para gerenciar e executar um Ambiente Virtual de Aprendizagem (AVA), com plataforma própria, na modalidade a distância, para os idiomas alemão, espanhol, francês, inglês, italiano e russo referente ao Curso de Idiomas Virtual (CIV) do Exército Brasileiro para um total de até 1500 alunos em todo o território nacional, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.";"Pregão";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160289";"CENTRO DE EST.DE PES.E FORTE DUQUE DE CAXIAS";"RIO DE JANEIRO";"31/01/2013";"14/02/2013";"2650000,00"
"000012013";"10768000196201347";"Objeto: Despesas com os serviços de telefonia fixa para o exercício de 2013.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170298";"DELEGACIA DA RFB JULGAMENTO RIO DE JANEIRO-I";"RIO DE JANEIRO";"01/01/1900";"";"3000,00"
"000012013";"25010000238201270";"Objeto: Contratação da Empresa Companhia de Saneamento para prestação de serviço de fornecimento de água encanada e esgoto para atendimento às necessidades deste NEMS/PA, observadas as características de essencialidade do citado serviço.";"Inexigibilidade de Licitação";"Publicado";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI";"250026";"NUCLEO ESTADUAL DO MS/PA";"BELEM";"04/02/2013";"";"37013,43"
"000132013";"000506/13-67";"Objeto: Para  atendimento de complementacao de despesa com energia elétrica referente a dez/2012 no CAMPUS I/UFPb, conforme reconhecimento de divida. Processo 000506/13-67, MEMO.0091/2013/DA.";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26240";"UNIVERSIDADE FEDERAL DA PARAIBA";"153065";"UNIVERSIDADE FEDERAL DA PARAIBA";"JOAO PESSOA";"21/01/2013";"";"264877,40"
"000102013";"23080002498201321";"Objeto: Pagamento de taxa de inscrição em evento/curso.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26246";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"FLORIANOPOLIS";"01/01/1900";"";"1704,00"
"000082013";"11751000011201346";"Objeto: Aquisição de luva para procedimento não cirurgico latex natural integro e uniforme, pequeno e extra pequeno e água destilada , liquido incolor, inodoro insipido, atendendo solicitação do NUSAP/SAMF-MG";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170085";"SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/MG";"BELO HORIZONTE";"01/01/1900";"";"1618,00"
"000032013";"03/2013";"Objeto: Atender despesas com pagamento de SEGURO OBRIGATORIO ANO 2013.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160216";"5 ESQUADRAO DE CAVALARIA MECANIZADA";"CASTRO";"01/01/1900";"";"636,21"
"001212013";"000121/2013";"Objeto: Aquisição de 02 caixas de cabo multilan.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25207";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS";"803030";"SERPRO - REGIONAL FORTALEZA";"FORTALEZA";"01/01/1900";"";"616,10"
"000022013";"23081018237201231";"Objeto: Pregão Eletrônico -  Registro de Preços para Aquisição de Materiais de Consumo (Conjunto de D.V.E, conjunto para hidrocefalia infantil, reservatório de Omaya com cateter ventricular, enxerto cardio vascular toráxico, lente intra ocular...) para o Hospital Universitário da UFSM.";"Pregão - Registro de Preço";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26247";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"153164";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"SANTA MARIA";"18/01/2013";"31/01/2013";"18720,00"
"057582013";"UNBDOC 5758/2013";"Objeto: Taxa de transferência de UF para veículos.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"BRASILIA";"01/01/1900";"";"497,79"
"000012013";"10380732723201169";"Objeto: Contratação dos serviços de fornecimento de energia elétrica prestados às agências jurisdicionadas à Delegacia da Receita Federal do Brasil em Fortaleza/CE, situadas nos municípios de Aracati, Baturité, Caucaia, Itapipoca, Maranguape, Quixadá, Quixeramobim e Russas, no exercício de 2013.";"Dispensa de Licitação";"Publicado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170041";"DELEGACIA DA RFB EM FORTALEZA";"FORTALEZA";"09/01/2013";"";"210000,00"
"000072013";"50600067249201289";"Objeto: Contratação de empresa especializada em fornecimento de energia elétrica segundo a estrutura tarifária Horo-sazonal, para as instalações do Edifício Sede do DNIT, em Brasilia/DF. O prazo contratual é de 365 dias consecutivos.";"Dispensa de Licitação";"Evento de Retificação Publicad";"39000";"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL";"39252";"DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES";"393003";"DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.";"BRASILIA";"04/02/2013";"";"3850000,00"
"000042013";"23119400025220133";"Objeto: Aquisição de materiais elétricos.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26414";"INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO";"158333";"INST.FED.MATO GROSSO/CAMPUS CUIABÁ";"CUIABA";"01/01/1900";"";"1286,00"
"010152013";"23072000145201395";"Objeto: Confeccção de carimbos para atender a Administração Central da UFMG.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26238";"UNIVERSIDADE FEDERAL DE MINAS GERAIS";"153254";"ADMINISTRACAO GERAL/UFMG";"BELO HORIZONTE";"01/01/1900";"";"7996,70"
"000022013";"02/2013";"Objeto: Aquisição de bandeiras, flâmulas e insignas.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160247";"32º BATALHÃO DE INFANTARIA LEVE";"PETROPOLIS";"01/01/1900";"";"812,30"
"000022013";"09020000028201217";"Objeto: Pregão Eletrônico -  Solução para implantação de Rede Wireless (sem fio), incluindo serviços de instalação, transferência de tecnologia, suporte, assistência técnica, manutenção e garantia conforme documentação de aquisição.  A solução compreende registro de 2 (dois) Controladores Wireless com software de controle, serviços de instalação e transferência de tecnologia e de até 450 (quatrocentos e cinquenta) Pontos de Acesso Wireless acompanhados de instalação e transferência de tecnologia.";"Pregão - Registro de Preço";"Publicado";"35000";"MINISTERIO DAS RELACOES EXTERIORES";"35000";"MINISTERIO DAS RELACOES EXTERIORES - UNIDADES";"240010";"DEPARTAMENTO DE COMUNICACAO E DOCUMENTACAO";"BRASILIA";"23/01/2013";"04/02/2013";"1380000,00"
"000012013";"54380000004201312";"Objeto: Prestação de serviço de publicidade legal objetivando a publicação de editais e similares no Diário Oficial do Estado do Piauí, no interesse da Superintendência Regional do INCRA-PI.";"Inexigibilidade de Licitação";"Publicado";"20000";"PRESIDENCIA DA REPUBLICA";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373044";"SUPERINTEND.ESTADUAL DO PIAUI-INCRA/SR-24";"TERESINA";"24/01/2013";"";"12000,00"
"000102013";"10950720309201367";"Objeto: Aquisiçao de agua mineral para a ARF/UMU durante 2013";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170161";"DELEGACIA DA RFB EM MARINGA";"MARINGA";"01/01/1900";"";"6,00"
"000022013";"64298005121201284";"Objeto: Contratação do serviço de publicação em Diário Oficial da União junto à Imprensa Nacional.";"Dispensa de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160296";"COMANDO BRIGADA INFANTARIA PARAQUEDISTA";"RIO DE JANEIRO";"22/01/2013";"";"3000,00"
"000062013";"59000001020201292";"Objeto: Pregão Eletrônico -  Registro de Preços para eventual aquisição e atualização de licenças do software AUTOCAD para versão mais recente, com Garantia Técnica para a atualização automática de versões dos softwares disponibilizadas pelo fabricante, incluindo suporte técnico por 36 (trinta e seis) meses, e treinamento básico e avançado de usuários, conforme detalhamento e especificações constantes no  Edital e seus anexos.";"Pregão - Registro de Preço";"Evento de Resultado de Julgame";"53000";"MINISTERIO DA INTEGRACAO NACIONAL";"53000";"MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES ";"530001";"MI/SE/DGI/ADMINISTRACAO GERAL";"BRASILIA";"23/01/2013";"04/02/2013";"54000,00"
"000042013";"100004/2013";"Objeto: Serviço de Telefonia Móvel";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160494";"21.DEPOSITO DE SUPRIMENTO";"SAO PAULO";"01/01/1900";"";"266,00"
"000032013";"64133004047201342";"Objeto: Aquisição de materiais de proteção e segurança e elétrico eletrônico.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160524";"15 BATALHAO LOGISTICO";"CASCAVEL";"01/01/1900";"";"275,92"
"000302013";"00001/01/2013";"Objeto: Serviço de energia elétrica.";"Dispensa de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160278";"5º CENTRO DE GEOINFORMAçãO";"RIO DE JANEIRO";"05/04/2013";"";"37500,00"
"000052012";"64305015496201216";"Objeto: Serviço de fornecimento de água tratada e de coleta de esgoto sanitário";"Inexigibilidade de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160047";"COMANDO 10 REGIAO MILITAR";"FORTALEZA";"30/01/2013";"";"190000,00"
"000012013";"25380000121201388";"Objeto: Inscrição em Cursos.";"Dispensa de Licitação";"Encerrado";"36000";"MINISTERIO DA SAUDE";"36201";"FUNDACAO OSWALDO CRUZ";"254420";"FUNDAÇÃO OSWALDO CRUZ";"RIO DE JANEIRO";"01/01/1900";"";"6240,00"
"100342013";"23106.010034/2013";"Objeto: Aquisicao de camisa Social.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"154079";"CENTRO DE SEL.E DE PROMOçãO DE EVENTOS";"BRASILIA";"01/01/1900";"";"3098,10"
"101922013";"23106.010192/2013";"Objeto: Locação de espaço físico destinado a realizacao do concurso ANAC/2012.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"154079";"CENTRO DE SEL.E DE PROMOçãO DE EVENTOS";"BRASILIA";"01/01/1900";"";"7112,00"
"000022013";"23210000002/2013";"Objeto: Serviços de manutenção nos elevadores dos Prédios 1 e  2 e de Administração do campus Congonhas";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26409";"INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS";"158514";"INST.FED. MINAS GERAIS/CAMPUS CONGONHAS";"CONGONHAS";"01/01/1900";"";"705,00"
"103272013";"23106.010327/2013";"Objeto: Locacao de espaco fisico destinado a realizacao do processo seletivo PAS02/2011.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"154079";"CENTRO DE SEL.E DE PROMOçãO DE EVENTOS";"BRASILIA";"01/01/1900";"";"6344,00"
"000022013";"23304000137201297";"Objeto: Contratacao emergencial de empresa especializada na prestacao de servicos de apoio administrativo, com o fornecimento de dois postos de trabalho, sendo um de recepcionista e outro de jardineiro.";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26430";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"158500";"INST.FED.SERTAO PERNAMBUCANO/CAMPUS FLORESTA";"FLORESTA";"30/01/2013";"";"15036,16"
"000032012";"64686009308201283";"Objeto: Contratação de serviço telefônico fixo comutado na modalidade local fixo-fixo e fixo-móvel (VC1).";"Inexigibilidade de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160131";"17 REGIMENTO DE CAVALARIA MECANIZADO";"AMAMBAI";"01/02/2013";"";"30299,28"
"000302012";"053.002.315/2012";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada para serviços de natureza contínua de retífica de motores, sem aplicação de peças para o CBMDF.";"Pregão";"Evento de Adiamento Divulgado";"25000";"MINISTERIO DA FAZENDA";"25915";"FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL";"170394";"FCDF±SSP±CORPO BOMBEIRO MILITAR DO DF";"BRASILIA";"01/01/1900";"19/02/2013";"0,00"
"000012013";"54000000022201321";"Objeto: Transporte mobiliário de servidor";"Dispensa de Licitação";"Encerrado";"20000";"PRESIDENCIA DA REPUBLICA";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"DIV.EXECUTIVA DE FINANCAS-DAF.2 INCRA-SEDE/DF";"BRASILIA";"01/01/1900";"";"6200,00"
"009672012";"017608/2012";"Objeto: Pregão Eletrônico -  Manutenção de Disjuntores.";"Pregão";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26282";"UNIVERSIDADE FEDERAL DE VICOSA";"154051";"UNIVERSIDADE FEDERAL DE VICOSA";"VICOSA";"08/01/2013";"21/01/2013";"0,00"
"001362012";"136/2012";"Objeto: Pregão Eletrônico -  Registro de Preços para futura aquisição de geléia e  doce de goiaba";"Pregão - Registro de Preço";"Publicado";"52000";"MINISTERIO DA DEFESA";"52131";"COMANDO DA MARINHA";"771300";"CENTRO DE OBTENCAO DA MARINHA NO R.J.";"RIO DE JANEIRO";"31/01/2013";"21/02/2013";"73680,00"
"000062013";"00006/13";"Objeto: Serviço de confecção de letreiro para fachada do portão das armas da OM, medindo 14,50 x 0,70 m, com a inscrição COLEGIO MILITAR DE BELO HORIZONTE.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160523";"CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH";"BELO HORIZONTE";"01/01/1900";"";"1780,00"
"000022013";"46259010904201264";"Objeto: Contratação de empresa no fornecimento de combustível para as viaturas de responsabilidade da Gerência Regional do Trabalho e Emprego em Piracicaba.";"Dispensa de Licitação";"Encerrado";"38000";"MINISTERIO DO TRABALHO E EMPREGO";"38000";"MINISTERIO DO TRABALHO E EMPREGO - UNIDADES C";"380052";"SUPERINT REG DO TRAB E EMPREGO/SP";"SAO PAULO";"01/01/1900";"";"7998,42"
"000072012";"08506006755201281";"Informação protegida por sigilo nos termos da legislação vigente";"Pregão";"Evento de Resultado de Julgame";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"200416";"DELEGACIA DE POLICIA FEDERAL EM CAMPINAS";"CAMPINAS";"14/01/2013";"24/01/2013";"459980,20"
"100092013";"135046000029/2013";"Objeto: Aquisição de material para copa: Mexedor, Alcool Etílico, Detergente e Açucar.";"Dispensa de Licitação";"Encerrado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"135058";"EMBRAPA/SGE-GCIN";"BRASILIA";"01/01/1900";"";"50,30"
"000092013";"21808000009201328";"Objeto: Fornecimento de energia elétrica referente ao exercicio de 2013 para as unidades da CEPLAC de: Ariquemes, Machadinho do Oeste, Buritis, Campo Novo de Rondônia e Cacaulandia.";"Dispensa de Licitação";"Encerrado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO ";"137043";"CEPLAC/ARIQUEMES/RO";"ARIQUEMES";"01/01/1900";"";"4200,00"
"000022013";"64264031763202115";"Objeto: Contratação de serviço de publicações diversos no diário oficial da união";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160065";"COMANDO DA 11A. REGIAO MILITAR";"BRASILIA";"01/01/1900";"";"8000,00"
"000132013";"087590000132013";"Objeto: Contratação de serviços de fornecimento de energia elétrica para a Coordenação Técnica Local de Aracruz ES, para o exercício 2013.";"Dispensa de Licitação";"Publicado";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30202";"FUNDACAO NACIONAL DO INDIO";"194019";"COORD.REG.DE MINAS GERAIS E ESPIRITO SANTO/MG";"GOVERNADOR VALADARES";"19/02/2013";"";"1200,00"
